cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
815,6,6,10,1.611064838915354,1103,11,0.9431945538974952,1
740,2,6,10,1.3484515664021972,1194,11,0.8884502877862838,1
845,2,6,10,1.6747286625549072,1066,11,0.8884502877862838,1
773,6,6,10,1.2290818970780348,1081,11,0.9431945538974952,1
788,2,6,10,1.7224765302845721,1116,11,0.8884502877862838,1
690,2,6,10,1.3484515664021972,953,11,0.9431945538974952,1
758,6,6,10,1.1455231285511214,1054,11,0.8884502877862838,1
774,6,6,10,1.4081364010642783,1168,11,0.9431945538974952,1
1003,6,6,10,1.7861403539241252,1207,11,0.9431945538974952,1
839,2,6,10,1.9572368799554245,1109,11,0.8884502877862838,1
858,2,6,10,1.7184975413071,1179,11,0.8884502877862838,1
889,6,6,10,1.7582874310818206,1118,11,0.9431945538974952,1
853,2,6,10,1.8856150783609271,1335,11,0.8884502877862838,1
781,6,6,10,1.7224765302845721,1104,11,0.8884502877862838,1
829,2,6,10,1.0460484041143194,855,11,0.9431945538974952,1
864,6,6,10,1.5434220262983287,1067,11,0.8884502877862838,1
838,6,6,10,1.2728507758302277,967,11,0.8884502877862838,1
879,2,6,10,1.7901193429015974,1142,11,0.8884502877862838,1
888,2,6,10,1.889594067338399,1034,11,0.8884502877862838,1
749,2,6,10,1.3683465112895574,1047,11,0.8884502877862838,1
943,2,6,10,1.8418461996087343,1291,11,0.8884502877862838,1
859,6,6,10,1.5354640483433846,1100,11,0.9431945538974952,1
847,2,6,10,1.567295960163161,1068,11,0.8884502877862838,1
817,2,6,10,1.121649194686289,1122,11,0.9431945538974952,1
879,6,6,10,1.073901326956624,957,11,0.9431945538974952,1
836,6,6,10,1.3166196545824205,1078,11,0.8884502877862838,1
756,2,6,10,1.2569348199203394,983,11,0.9431945538974952,1
837,6,6,10,1.6548337176675467,1043,11,0.9431945538974952,1
942,2,6,10,1.4638422467488872,1102,11,0.8884502877862838,1
741,2,6,10,1.658812706645019,1024,11,0.8884502877862838,1
984,6,6,10,1.8657201334735667,1214,11,0.8884502877862838,1
1052,2,6,10,2.112417450076835,1312,11,0.9431945538974952,1
881,6,6,10,1.6548337176675467,1160,11,0.8884502877862838,1
662,2,6,10,1.1574600954835375,950,11,0.8884502877862838,1
726,6,6,10,1.3643675223120855,1024,11,0.9431945538974952,1
749,2,6,10,1.133586161618705,948,11,0.9431945538974952,1
850,2,6,10,1.5155691034560241,1007,11,0.9431945538974952,1
839,2,6,10,1.5115901144785522,1109,11,0.9431945538974952,1
735,2,6,10,1.3046826876500044,930,11,0.8884502877862838,1
825,6,6,10,1.559337982208217,1043,11,0.9431945538974952,1
585,6,6,10,1.0659433490016799,862,11,0.8884502877862838,1
1061,2,6,10,1.443947301861527,1213,11,0.8884502877862838,1
881,2,6,10,1.3046826876500044,1050,11,0.8884502877862838,1
740,2,6,10,1.0380904261593753,1005,11,0.9431945538974952,1
764,2,6,10,1.237039875032979,1042,11,0.8884502877862838,1
899,2,6,10,1.658812706645019,1088,11,0.9431945538974952,1
782,2,6,10,1.4399683128840548,1116,11,0.9431945538974952,1
792,6,6,10,1.5235270814109683,1151,11,0.9431945538974952,1
917,6,6,10,1.0579853710467357,1052,11,0.9431945538974952,1
836,6,6,10,1.6508547286900748,1207,11,0.9431945538974952,1
805,2,6,10,1.3763044892445015,973,11,0.8884502877862838,1
783,6,6,10,1.4916951695911917,978,11,0.8884502877862838,1
907,2,6,10,1.7423714751719324,1309,11,0.9431945538974952,1
843,2,6,10,1.3842624671994457,1032,11,0.8884502877862838,1
873,2,6,10,1.6826866405098513,1138,11,0.8884502877862838,1
991,6,6,10,1.8696991224510389,1165,11,0.9431945538974952,1
744,6,6,10,1.4320103349291107,1089,11,0.8884502877862838,1
941,6,6,10,1.8139932767664297,1116,11,0.8884502877862838,1
869,6,6,10,1.5752539381181052,1007,11,0.9431945538974952,1
765,2,6,10,1.6866656294873235,1027,11,0.9431945538974952,1
867,2,6,10,1.559337982208217,1121,11,0.9431945538974952,1
850,6,6,10,1.770224398014237,1211,11,0.9431945538974952,1
894,2,6,10,1.6826866405098513,1270,11,0.8884502877862838,1
936,6,6,10,1.2251029081005629,1027,11,0.9431945538974952,1
875,2,6,10,1.6906446184647954,1187,11,0.9431945538974952,1
710,2,6,10,0.9744266025198222,872,11,0.9431945538974952,1
1030,6,6,10,1.567295960163161,1137,11,0.8884502877862838,1
935,6,6,10,2.048753626437282,1331,11,0.8884502877862838,1
768,2,6,10,1.3524305553796692,1049,11,0.8884502877862838,1
874,2,6,10,1.7304345082395163,1054,11,0.8884502877862838,1
972,6,6,10,1.7901193429015974,1244,11,0.8884502877862838,1
806,2,6,10,1.6906446184647954,1103,11,0.9431945538974952,1
870,2,6,10,1.6707496735774352,1146,11,0.8884502877862838,1
875,2,6,10,1.284787742762644,991,11,0.9431945538974952,1
892,6,6,10,1.344472577424725,1117,11,0.9431945538974952,1
1003,6,6,10,1.5633169711856891,1055,11,0.9431945538974952,1
842,2,6,10,1.5991278719829378,1066,11,0.9431945538974952,1
766,2,6,10,1.7582874310818206,1081,11,0.8884502877862838,1
873,2,6,10,1.2688717868527557,1086,11,0.9431945538974952,1
873,6,6,10,1.4598632577714152,1143,11,0.8884502877862838,1
734,6,6,10,1.5235270814109683,1126,11,0.8884502877862838,1
713,6,6,10,1.5513800042532728,1041,11,0.8884502877862838,1
974,6,6,10,1.8935730563158713,1209,11,0.9431945538974952,1
1013,2,6,10,1.817972265743902,1238,11,0.9431945538974952,1
958,2,6,10,1.0818593049115681,990,11,0.9431945538974952,1
857,2,6,10,1.2648927978752835,921,11,0.9431945538974952,1
1084,2,6,10,1.8736781114285108,1188,11,0.8884502877862838,1
819,2,6,10,1.607085849937882,1000,11,0.9431945538974952,1
892,2,6,10,1.3205986435598926,976,11,0.9431945538974952,1
877,2,6,10,1.770224398014237,1230,11,0.9431945538974952,1
905,6,6,10,1.396199434131862,1011,11,0.9431945538974952,1
931,6,6,10,1.6826866405098513,1307,11,0.9431945538974952,1
916,6,6,10,1.4877161806137198,1078,11,0.9431945538974952,1
827,2,6,10,1.6031068609604098,1187,11,0.9431945538974952,1
901,2,6,10,1.7145185523296278,1065,11,0.9431945538974952,1
935,2,6,10,1.5871909050505215,1224,11,0.9431945538974952,1
669,2,6,10,1.0022795253621266,833,11,0.8884502877862838,1
820,2,6,10,1.4041574120868061,941,11,0.9431945538974952,1
887,6,6,10,1.2410188640104511,1038,11,0.8884502877862838,1
640,6,6,10,1.766245409036765,1202,11,0.9431945538974952,1
797,6,6,10,1.0898172828665122,914,11,0.9431945538974952,1
821,2,6,10,1.3404935884472529,1082,11,0.9431945538974952,1
673,6,6,10,1.4638422467488872,1055,11,0.9431945538974952,1
895,2,6,10,1.6787076515323793,1134,11,0.9431945538974952,1
735,6,6,10,1.5275060703884404,1079,11,0.9431945538974952,1
899,6,6,10,1.6707496735774352,1000,11,0.9431945538974952,1
955,2,6,10,1.8338882216537902,1253,11,0.8884502877862838,1
781,6,6,10,1.5434220262983287,1110,11,0.8884502877862838,1
1003,6,6,10,1.4877161806137198,1063,11,0.9431945538974952,1
902,6,6,10,1.8935730563158713,1167,11,0.9431945538974952,1
778,6,6,10,1.5115901144785522,1040,11,0.9431945538974952,1
905,2,6,10,1.6349387727801865,1230,11,0.9431945538974952,1
987,2,6,10,2.048753626437282,1170,11,0.8884502877862838,1
1013,6,6,10,1.726455519262044,1134,11,0.9431945538974952,1
874,2,6,10,1.9811108138202569,1183,11,0.9431945538974952,1
916,2,6,10,1.8975520452933432,1241,11,0.8884502877862838,1
687,2,6,10,1.7184975413071,1088,11,0.8884502877862838,1
784,2,6,10,1.5951488830054656,1139,11,0.8884502877862838,1
974,6,6,10,1.5115901144785522,1238,11,0.8884502877862838,1
791,6,6,10,1.5991278719829378,1111,11,0.8884502877862838,1
719,6,6,10,1.2808087537851718,1062,11,0.9431945538974952,1
883,6,6,10,1.5275060703884404,1222,11,0.8884502877862838,1
883,6,6,10,1.5275060703884404,1149,11,0.9431945538974952,1
780,6,6,10,1.3564095443571413,991,11,0.9431945538974952,1
763,2,6,10,1.5951488830054656,1006,11,0.9431945538974952,1
610,2,6,10,1.4121153900417502,1127,11,0.8884502877862838,1
890,6,6,10,1.396199434131862,1072,11,0.8884502877862838,1
790,6,6,10,1.4280313459516385,961,11,0.8884502877862838,1
841,6,6,10,1.559337982208217,1076,11,0.8884502877862838,1
867,6,6,10,1.6428967507351306,1119,11,0.8884502877862838,1
907,6,6,10,1.4916951695911917,1000,11,0.9431945538974952,1
851,2,6,10,1.5115901144785522,1144,11,0.8884502877862838,1
882,2,6,10,1.8975520452933432,1109,11,0.8884502877862838,1
861,2,6,10,1.559337982208217,1033,11,0.8884502877862838,1
915,6,6,10,1.4240523569741665,1005,11,0.9431945538974952,1
918,2,6,10,1.8139932767664297,1093,11,0.8884502877862838,1
708,6,6,10,1.2410188640104511,1149,11,0.9431945538974952,1
996,2,6,10,1.7861403539241252,1162,11,0.8884502877862838,1
907,6,6,10,1.3007036986725322,1106,11,0.9431945538974952,1
1051,2,6,10,2.0248796925724495,1343,11,0.8884502877862838,1
733,6,6,10,1.7980773208565415,1392,11,0.9431945538974952,1
711,2,6,10,1.2808087537851718,865,11,0.8884502877862838,1
1001,2,6,10,1.443947301861527,1160,11,0.9431945538974952,1
958,2,6,10,1.7145185523296278,1226,11,0.8884502877862838,1
880,2,6,10,1.443947301861527,1067,11,0.9431945538974952,1
816,2,6,10,1.9452999130230082,1284,11,0.8884502877862838,1
830,2,6,10,1.3842624671994457,1055,11,0.8884502877862838,1
890,2,6,10,1.5513800042532728,1147,11,0.9431945538974952,1
820,2,6,10,1.3046826876500044,942,11,0.9431945538974952,1
722,6,6,10,1.0341114371819033,811,11,0.9431945538974952,1
901,6,6,10,2.0686485713246423,1221,11,0.8884502877862838,1
934,2,6,10,1.451905279816471,1038,11,0.8884502877862838,1
978,6,6,10,1.5513800042532728,1115,11,0.8884502877862838,1
656,6,6,10,1.4320103349291107,1103,11,0.8884502877862838,1
737,6,6,10,1.6031068609604098,1071,11,0.9431945538974952,1
967,2,6,10,2.215871163491109,1295,11,0.8884502877862838,1
1030,6,6,10,1.7901193429015974,1420,11,0.9431945538974952,1
918,6,6,10,1.7224765302845721,1147,11,0.9431945538974952,1
856,2,6,10,1.2052079632132024,1144,11,0.8884502877862838,1
907,6,6,10,1.9452999130230082,1008,11,0.9431945538974952,1
819,2,6,10,1.3564095443571413,1011,11,0.8884502877862838,1
894,2,6,10,1.3007036986725322,1005,11,0.8884502877862838,1
648,6,6,10,0.9346367127451014,935,11,0.9431945538974952,1
860,6,6,10,1.6548337176675467,1101,11,0.8884502877862838,1
886,2,6,10,1.4718002247038313,1216,11,0.8884502877862838,1
1049,6,6,10,1.941320924045536,1276,11,0.9431945538974952,1
852,6,6,10,1.6747286625549072,1299,11,0.8884502877862838,1
751,6,6,10,0.9903425584297104,941,11,0.8884502877862838,1
834,2,6,10,1.4240523569741665,1185,11,0.9431945538974952,1
1033,2,6,10,1.4797582026587754,1085,11,0.8884502877862838,1
1025,2,6,10,1.3126406656049485,939,11,0.9431945538974952,1
942,6,6,10,1.607085849937882,1093,11,0.8884502877862838,1
882,6,6,10,1.7543084421043487,1128,11,0.8884502877862838,1
917,6,6,10,1.5115901144785522,1037,11,0.9431945538974952,1
972,6,6,10,1.7105395633521558,1172,11,0.8884502877862838,1
795,2,6,10,1.4240523569741665,916,11,0.8884502877862838,1
1053,2,6,10,1.7861403539241252,1239,11,0.9431945538974952,1
699,6,6,10,1.567295960163161,1006,11,0.9431945538974952,1
961,2,6,10,1.2569348199203394,967,11,0.9431945538974952,1
890,6,6,10,1.8537831665411504,1247,11,0.9431945538974952,1
876,2,6,10,1.5513800042532728,1226,11,0.9431945538974952,1
898,2,6,10,1.3723255002670296,935,11,0.9431945538974952,1
909,2,6,10,1.3166196545824205,946,11,0.8884502877862838,1
800,6,6,10,1.726455519262044,1261,11,0.9431945538974952,1
986,2,6,10,1.5474010152758009,1095,11,0.8884502877862838,1
937,2,6,10,1.555358993230745,1102,11,0.8884502877862838,1
994,2,6,10,1.9691738468878406,1129,11,0.9431945538974952,1
740,6,6,10,1.2648927978752835,1009,11,0.9431945538974952,1
1043,6,6,10,1.9094890122257595,1329,11,0.9431945538974952,1
948,2,6,10,1.5394430373208567,1089,11,0.9431945538974952,1
679,6,6,10,1.2728507758302277,1029,11,0.8884502877862838,1
997,2,6,10,1.7503294531268765,1176,11,0.9431945538974952,1
738,2,6,10,1.0460484041143194,1067,11,0.9431945538974952,1
743,2,6,10,0.9505526686549897,907,11,0.9431945538974952,1
1084,2,6,10,2.0606905933696984,1338,11,0.8884502877862838,1
1010,2,6,10,1.4718002247038313,1157,11,0.9431945538974952,1
1071,6,6,10,1.607085849937882,1138,11,0.9431945538974952,1
883,6,6,10,1.3922204451543898,1213,11,0.8884502877862838,1
942,2,6,10,1.6508547286900748,1182,11,0.9431945538974952,1
854,6,6,10,1.6747286625549072,1151,11,0.9431945538974952,1
846,2,6,10,1.4041574120868061,1103,11,0.8884502877862838,1
663,2,6,10,1.2489768419653953,1072,11,0.8884502877862838,1
720,2,6,10,1.3205986435598926,1181,11,0.8884502877862838,1
686,6,6,10,1.5712749491406333,1163,11,0.8884502877862838,1
883,2,6,10,1.451905279816471,1140,11,0.8884502877862838,1
784,6,6,10,1.2171449301456188,963,11,0.9431945538974952,1
812,2,6,10,1.121649194686289,997,11,0.8884502877862838,1
915,6,6,10,2.04477463745981,1225,11,0.9431945538974952,1
725,2,6,10,1.8736781114285108,1115,11,0.8884502877862838,1
718,2,6,10,1.1017542497989286,913,11,0.9431945538974952,1
823,2,6,10,1.5235270814109683,1027,11,0.8884502877862838,1
930,6,6,10,1.3683465112895574,1079,11,0.8884502877862838,1
781,6,6,10,1.3564095443571413,1127,11,0.9431945538974952,1
939,2,6,10,2.188018240648805,1402,11,0.9431945538974952,1
828,6,6,10,2.092522505189475,1162,11,0.8884502877862838,1
831,6,6,10,1.937341935068064,1140,11,0.9431945538974952,1
804,2,6,10,1.3882414561769179,977,11,0.8884502877862838,1
856,6,6,10,1.726455519262044,1164,11,0.8884502877862838,1
888,2,6,10,1.817972265743902,1199,11,0.9431945538974952,1
1014,6,6,10,1.5314850593659124,1139,11,0.9431945538974952,1
836,6,6,10,1.233060886055507,985,11,0.8884502877862838,1
1013,2,6,10,1.6508547286900748,1185,11,0.8884502877862838,1
731,6,6,10,1.7940983318790693,1105,11,0.8884502877862838,1
764,2,6,10,1.455884268793943,1075,11,0.8884502877862838,1
1033,6,6,10,1.4200733679966944,1144,11,0.9431945538974952,1
838,6,6,10,1.5792329270955774,1100,11,0.8884502877862838,1
895,6,6,10,1.7065605743746837,1243,11,0.8884502877862838,1
658,6,6,10,1.125628183663761,932,11,0.8884502877862838,1
866,6,6,10,1.5394430373208567,1103,11,0.9431945538974952,1
783,2,6,10,1.4718002247038313,1084,11,0.9431945538974952,1
915,2,6,10,1.3166196545824205,896,11,0.9431945538974952,1
924,6,6,10,1.495674158568664,1111,11,0.9431945538974952,1
1039,6,6,10,1.774203386991709,1146,11,0.8884502877862838,1
960,6,6,10,1.9731528358653128,1120,11,0.8884502877862838,1
747,6,6,10,1.0659433490016799,877,11,0.9431945538974952,1
756,2,6,10,1.2569348199203394,1077,11,0.9431945538974952,1
825,6,6,10,1.3524305553796692,1036,11,0.8884502877862838,1
1007,2,6,10,2.0845645272345306,1176,11,0.9431945538974952,1
870,6,6,10,1.5394430373208567,1252,11,0.9431945538974952,1
829,6,6,10,1.4996531475461359,1126,11,0.9431945538974952,1
951,6,6,10,1.3763044892445015,1087,11,0.9431945538974952,1
887,2,6,10,1.5235270814109683,1223,11,0.8884502877862838,1
865,2,6,10,1.4240523569741665,1117,11,0.9431945538974952,1
670,2,6,10,1.0977752608214564,916,11,0.8884502877862838,1
747,6,6,10,1.1773550403708979,1047,11,0.8884502877862838,1
954,2,6,10,1.5155691034560241,1144,11,0.8884502877862838,1
741,6,6,10,1.1693970624159538,973,11,0.9431945538974952,1
758,2,6,10,1.2012289742357303,1036,11,0.8884502877862838,1
719,2,6,10,1.4877161806137198,1042,11,0.9431945538974952,1
898,6,6,10,1.5394430373208567,1158,11,0.8884502877862838,1
782,6,6,10,1.503632136523608,992,11,0.9431945538974952,1
967,6,6,10,1.4399683128840548,1055,11,0.9431945538974952,1
817,6,6,10,1.5434220262983287,1023,11,0.8884502877862838,1
843,2,6,10,1.7861403539241252,1097,11,0.8884502877862838,1
898,6,6,10,1.2529558309428672,1005,11,0.9431945538974952,1
785,6,6,10,1.7423714751719324,999,11,0.8884502877862838,1
1009,6,6,10,1.6349387727801865,1017,11,0.8884502877862838,1
791,2,6,10,1.4320103349291107,1153,11,0.8884502877862838,1
577,2,6,10,1.022174470249487,793,11,0.9431945538974952,1
1024,6,6,10,1.8935730563158713,1178,11,0.9431945538974952,1
810,2,6,10,1.503632136523608,1060,11,0.8884502877862838,1
778,6,6,10,2.0049847476850893,1224,11,0.9431945538974952,1
1033,2,6,10,1.3922204451543898,955,11,0.8884502877862838,1
920,2,6,10,1.3126406656049485,1262,11,0.8884502877862838,1
776,2,6,10,1.0102375033170707,896,11,0.9431945538974952,1
796,2,6,10,1.937341935068064,1236,11,0.9431945538974952,1
771,2,6,10,1.4359893239065826,915,11,0.8884502877862838,1
832,2,6,10,1.0341114371819033,940,11,0.9431945538974952,1
719,6,6,10,1.0858382938890403,785,11,0.8884502877862838,1
907,6,6,10,1.5155691034560241,1094,11,0.8884502877862838,1
735,2,6,10,1.455884268793943,1077,11,0.8884502877862838,1
1013,2,6,10,1.8378672106312621,1234,11,0.9431945538974952,1
870,2,6,10,1.4240523569741665,1004,11,0.8884502877862838,1
1108,2,6,10,1.889594067338399,1269,11,0.9431945538974952,1
824,2,6,10,1.3484515664021972,1035,11,0.8884502877862838,1
896,2,6,10,1.495674158568664,1079,11,0.8884502877862838,1
708,2,6,10,1.451905279816471,1030,11,0.9431945538974952,1
892,2,6,10,1.495674158568664,948,11,0.8884502877862838,1
818,2,6,10,1.6627916956224909,1108,11,0.8884502877862838,1
780,6,6,10,1.8020563098340134,1094,11,0.8884502877862838,1
681,6,6,10,0.9545316576324617,832,11,0.8884502877862838,1
889,2,6,10,1.6826866405098513,1160,11,0.8884502877862838,1
995,2,6,10,1.50761112550108,1219,11,0.8884502877862838,1
770,2,6,10,1.495674158568664,1118,11,0.9431945538974952,1
748,2,6,10,1.1972499852582583,886,11,0.9431945538974952,1
960,6,6,10,1.6826866405098513,1067,11,0.8884502877862838,1
850,2,6,10,1.3126406656049485,1094,11,0.8884502877862838,1
670,6,6,10,1.3285566215148368,1044,11,0.9431945538974952,1
714,6,6,10,1.4041574120868061,1152,11,0.8884502877862838,1
756,2,6,10,1.4837371916362476,1083,11,0.8884502877862838,1
863,6,6,10,1.18133402934837,1126,11,0.8884502877862838,1
952,2,6,10,1.3007036986725322,1207,11,0.8884502877862838,1
933,6,6,10,1.8657201334735667,1185,11,0.8884502877862838,1
849,6,6,10,1.2091869521906744,993,11,0.9431945538974952,1
981,2,6,10,1.4797582026587754,1154,11,0.8884502877862838,1
872,2,6,10,1.3763044892445015,1291,11,0.9431945538974952,1
790,6,6,10,1.336514599469781,1102,11,0.9431945538974952,1
878,2,6,10,2.052732615414754,1283,11,0.8884502877862838,1
754,6,6,10,1.5235270814109683,1027,11,0.9431945538974952,1
907,2,6,10,1.607085849937882,1099,11,0.8884502877862838,1
785,2,6,10,1.6031068609604098,1024,11,0.9431945538974952,1
766,2,6,10,1.2489768419653953,1096,11,0.9431945538974952,1
674,2,6,10,1.4757792136813035,1155,11,0.8884502877862838,1
891,6,6,10,1.7940983318790693,1067,11,0.8884502877862838,1
628,6,6,10,1.2688717868527557,906,11,0.9431945538974952,1
830,6,6,10,1.2251029081005629,1016,11,0.8884502877862838,1
954,2,6,10,1.5633169711856891,981,11,0.8884502877862838,1
855,6,6,10,1.825930243698846,1163,11,0.9431945538974952,1
881,6,6,10,1.9970267697301451,1225,11,0.9431945538974952,1
864,6,6,10,1.4757792136813035,1107,11,0.8884502877862838,1
799,2,6,10,1.4837371916362476,993,11,0.9431945538974952,1
1005,2,6,10,2.032837670527394,1280,11,0.8884502877862838,1
639,2,6,10,1.619022816870298,1120,11,0.8884502877862838,1
949,2,6,10,1.7940983318790693,1213,11,0.9431945538974952,1
713,2,6,10,1.244997852987923,935,11,0.8884502877862838,1
230,0,6,10,0.8956982168920526,206,12,0.9431945538974952,0
316,0,6,10,0.5813580876717588,214,12,0.9431945538974952,0
272,0,6,10,0.4977993191448452,286,12,0.9431945538974952,0
303,0,6,10,0.3346607710684902,293,12,0.8884502877862838,0
352,0,6,10,0.8479503491623878,207,12,0.8884502877862838,0
309,0,6,10,0.6808328121085606,219,12,0.8884502877862838,0
267,0,6,10,0.8121394483651391,219,12,0.9431945538974952,0
373,0,6,10,0.26303896947399286,331,12,0.8884502877862838,0
326,0,6,10,0.597274043581647,272,12,0.8884502877862838,0
251,0,6,10,0.8678452940497481,239,12,0.8884502877862838,0
367,0,6,10,0.2511020025415766,299,12,0.9431945538974952,0
322,0,6,10,0.7484756247255858,197,12,0.9431945538974952,0
309,0,6,10,0.7206227018832814,226,12,0.8884502877862838,0
304,0,6,10,0.7126647239283372,250,12,0.9431945538974952,0
214,0,6,10,0.919572150756885,228,12,0.8884502877862838,0
321,0,6,10,0.6609378672212003,262,12,0.9431945538974952,0
246,0,6,10,0.9434460846217175,179,12,0.8884502877862838,0
295,0,6,10,0.7047067459733931,265,12,0.8884502877862838,0
269,0,6,10,0.8439713601849157,222,12,0.8884502877862838,0
384,0,6,10,0.3943456057305713,294,12,0.8884502877862838,0
262,0,6,10,0.7763285475678904,231,12,0.9431945538974952,0
314,0,6,10,0.8797822609821643,251,12,0.9431945538974952,0
279,0,6,10,0.5097362860772614,257,12,0.9431945538974952,0
319,0,6,10,0.7285806798382255,269,12,0.8884502877862838,0
257,0,6,10,0.7723495585904183,235,12,0.8884502877862838,0
235,0,6,10,0.6052320215365912,217,12,0.9431945538974952,0
361,0,6,10,0.649000900288784,237,12,0.8884502877862838,0
313,0,6,10,0.7166437129058093,281,12,0.8884502877862838,0
422,0,6,10,0.2948708812937694,295,12,0.8884502877862838,0
282,0,6,10,0.7365386577931696,251,12,0.8884502877862838,0
262,0,6,10,0.5455471868745101,242,12,0.9431945538974952,0
296,0,6,10,0.43015650652781995,243,12,0.9431945538974952,0
310,0,6,10,0.7643915806354742,234,12,0.8884502877862838,0
376,0,6,10,0.2590599804965208,288,12,0.8884502877862838,0
265,0,6,10,0.41424055061793164,274,12,0.9431945538974952,0
281,0,6,10,0.6728748341536165,257,12,0.9431945538974952,0
325,0,6,10,0.5574841538069263,263,12,0.8884502877862838,0
254,0,6,10,0.7842865255228345,225,12,0.8884502877862838,0
301,0,6,10,0.485862352212429,235,12,0.8884502877862838,0
339,0,6,10,0.6887907900635047,282,12,0.9431945538974952,0
368,0,6,10,0.652979889266256,251,12,0.9431945538974952,0
350,0,6,10,0.5296312309646218,278,12,0.9431945538974952,0
323,0,6,10,0.3306817820910181,288,12,0.9431945538974952,0
346,0,6,10,0.47392538528001277,265,12,0.9431945538974952,0
311,0,6,10,0.9553830515541337,186,12,0.9431945538974952,0
296,0,6,10,0.44607246243770826,255,12,0.9431945538974952,0
343,0,6,10,0.6291059554014237,241,12,0.8884502877862838,0
376,0,6,10,0.4261775175503479,293,12,0.9431945538974952,0
418,0,6,10,0.2590599804965208,335,12,0.9431945538974952,0
351,0,6,10,0.537589208919566,289,12,0.8884502877862838,0
295,0,6,10,0.8240764152975553,233,12,0.9431945538974952,0
378,0,6,10,0.6171689884690075,257,12,0.8884502877862838,0
346,0,6,10,0.6410429223338399,235,12,0.8884502877862838,0
281,0,6,10,0.593295054604175,244,12,0.9431945538974952,0
359,0,6,10,0.32272380413607393,306,12,0.9431945538974952,0
242,0,6,10,0.9474250735991896,185,12,0.9431945538974952,0
303,0,6,10,0.8360133822299715,270,12,0.8884502877862838,0
264,0,6,10,0.37445066084321094,281,12,0.8884502877862838,0
262,0,6,10,0.6012530325591191,297,12,0.8884502877862838,0
258,0,6,10,0.7842865255228345,244,12,0.9431945538974952,0
323,0,6,10,0.7484756247255858,262,12,0.8884502877862838,0
187,0,6,10,0.7683705696129463,243,12,0.9431945538974952,0
287,0,6,10,1.019046875193687,198,12,0.8884502877862838,0
355,0,6,10,0.3585347049333226,267,12,0.8884502877862838,0
279,0,6,10,0.7882655145003066,228,12,0.9431945538974952,0
327,0,6,10,0.2869129033388253,326,12,0.8884502877862838,0
311,0,6,10,0.859887316094804,234,12,0.9431945538974952,0
283,0,6,10,0.537589208919566,265,12,0.8884502877862838,0
293,0,6,10,0.7484756247255858,165,12,0.9431945538974952,0
407,0,6,10,0.3068078482261857,314,12,0.8884502877862838,0
381,0,6,10,0.4619884183475966,245,12,0.9431945538974952,0
347,0,6,10,0.649000900288784,260,12,0.9431945538974952,0
413,0,6,10,0.38240863879815506,285,12,0.9431945538974952,0
357,0,6,10,0.4500514514151803,305,12,0.9431945538974952,0
323,0,6,10,0.8280554042750273,273,12,0.8884502877862838,0
277,0,6,10,0.9593620405316058,210,12,0.8884502877862838,0
401,0,6,10,0.2511020025415766,265,12,0.9431945538974952,0
290,0,6,10,0.8240764152975553,238,12,0.9431945538974952,0
253,0,6,10,0.5176942640322055,245,12,0.8884502877862838,0
321,0,6,10,0.7484756247255858,207,12,0.9431945538974952,0
327,0,6,10,0.6092110105140632,243,12,0.9431945538974952,0
263,0,6,10,0.7763285475678904,245,12,0.9431945538974952,0
274,0,6,10,0.4818833632349569,257,12,0.9431945538974952,0
466,0,6,10,0.5893160656267029,233,12,0.9431945538974952,0
354,0,6,10,0.537589208919566,286,12,0.9431945538974952,0
318,0,6,10,0.8121394483651391,244,12,0.9431945538974952,0
342,0,6,10,0.485862352212429,313,12,0.8884502877862838,0
326,0,6,10,0.6052320215365912,220,12,0.8884502877862838,0
319,0,6,10,0.7763285475678904,266,12,0.9431945538974952,0
207,0,6,10,0.7803075365453624,210,12,0.9431945538974952,0
454,0,6,10,0.7325596688156976,272,12,0.8884502877862838,0
282,0,6,10,0.5495261758519822,283,12,0.9431945538974952,0
243,0,6,10,0.5535051648294542,264,12,0.8884502877862838,0
389,0,6,10,0.4699463963025407,273,12,0.8884502877862838,0
342,0,6,10,0.7325596688156976,256,12,0.9431945538974952,0
283,0,6,10,0.378429649820683,264,12,0.9431945538974952,0
291,0,6,10,0.6251269664239516,266,12,0.8884502877862838,0
276,0,6,10,0.2670179584514649,283,12,0.9431945538974952,0
198,0,6,10,0.8002024814327229,197,12,0.8884502877862838,0
369,0,6,10,0.2948708812937694,263,12,0.8884502877862838,0
255,0,6,10,0.485862352212429,225,12,0.9431945538974952,0
270,0,6,10,0.537589208919566,264,12,0.9431945538974952,0
346,0,6,10,0.6211479774464795,266,12,0.9431945538974952,0
320,0,6,10,0.6688958451761444,236,12,0.8884502877862838,0
314,0,6,10,0.808160459387667,215,12,0.8884502877862838,0
382,0,6,10,0.434135495505292,265,12,0.8884502877862838,0
232,0,6,10,1.0110888972387428,228,12,0.9431945538974952,0
271,0,6,10,0.4977993191448452,240,12,0.8884502877862838,0
351,0,6,10,0.6887907900635047,289,12,0.9431945538974952,0
262,0,6,10,0.8399923712074435,242,12,0.9431945538974952,0
297,0,6,10,0.4898413411899011,252,12,0.9431945538974952,0
287,0,6,10,0.6211479774464795,254,12,0.9431945538974952,0
314,0,6,10,0.7206227018832814,221,12,0.8884502877862838,0
365,0,6,10,0.24314402458663248,253,12,0.8884502877862838,0
